"copy_path"	"source_path"	"role"	"source_sha256"	"copy_sha256"	"reason"
"EVIDENCE/001__AUDITOR_PACKAGE_PROTOCOL_R4.md"	"External_Audits/00_AUDITOR_PACKAGE_PROTOCOL_SK.md"	"context"	"B065F73942D5D8CF22009D6E90DA0A558AD9D2D292A6BB8B50AB7F1421E987F0"	"B065F73942D5D8CF22009D6E90DA0A558AD9D2D292A6BB8B50AB7F1421E987F0"	"EA028 context evidence"
"EVIDENCE/002__C2_DECISION_CONTRACT.md"	"tracks/A1/A1K1/A2/A2K4/SUBTRACKS/P5/P5_3_SEEDS/104_KMPC_057_C2_FOURIER_COVERAGE_PREREGISTRATION_AND_EXECUTION_LEDGER_SK.md"	"context"	"DEF104318C02265C2BC244A571CC7F25ADF059ACD16B6AB76B4C8A5D3B38C2DF"	"DEF104318C02265C2BC244A571CC7F25ADF059ACD16B6AB76B4C8A5D3B38C2DF"	"EA028 context evidence"
"EVIDENCE/003__KMPC118_PREREG.md"	"tracks/A1/A1K1/A2/A2K4/SUBTRACKS/P5/P5_3_SEEDS/187_KMPC_118_C2_NIV_K0p005_NOMINAL_PREREGISTRATION_SK.md"	"preregistration"	"A5FF0BA9AEACF9E730C28DCE3DC1B38125EA0762F7C3C9C1DD3056AE53A02080"	"A5FF0BA9AEACF9E730C28DCE3DC1B38125EA0762F7C3C9C1DD3056AE53A02080"	"EA028 preregistration evidence"
"EVIDENCE/004__KMPC118_RAW.json"	"scripts/results/k_mpc_005/RUN_KMPC_118_P5_3G7_C2_NIV_K0p005_NOMINAL.json"	"raw-result"	"FDB2DF9C0AA1620F2ABF76F1704735DD1848F8C8D861BD959B5F81EC6873B78F"	"FDB2DF9C0AA1620F2ABF76F1704735DD1848F8C8D861BD959B5F81EC6873B78F"	"EA028 raw-result evidence"
"EVIDENCE/005__KMPC119_PREREG.md"	"tracks/A1/A1K1/A2/A2K4/SUBTRACKS/P5/P5_3_SEEDS/188_KMPC_119_C2_NIV_K0p005_SUPPORT_06_CHECKPOINT_PREREGISTRATION_SK.md"	"preregistration"	"2EBFB7EA4268A1E68C1E0111B7F7900DF8E8D5F2BB4B2DBDF0DC781C28AD0659"	"2EBFB7EA4268A1E68C1E0111B7F7900DF8E8D5F2BB4B2DBDF0DC781C28AD0659"	"EA028 preregistration evidence"
"EVIDENCE/006__KMPC119_RAW.json"	"scripts/results/k_mpc_005/RUN_KMPC_119_P5_3G7_C2_NIV_K0p005_SUPPORT_06_ACCEPTED_CHECKPOINT.json"	"raw-result"	"0E87C19C706D2D8AE9FA1FF2771B46FEEF308327C5B459024175566BAF4ECEE9"	"0E87C19C706D2D8AE9FA1FF2771B46FEEF308327C5B459024175566BAF4ECEE9"	"EA028 raw-result evidence"
"EVIDENCE/007__KMPC120_PREREG.md"	"tracks/A1/A1K1/A2/A2K4/SUBTRACKS/P5/P5_3_SEEDS/189_KMPC_120_C2_NIV_K0p005_SUPPORT_06_08_RESUME_PREREGISTRATION_SK.md"	"preregistration"	"3A5154222464DF79EBBBBFCA8BFFA3C0F4EB02EBADA5AA263895A509B912DE50"	"3A5154222464DF79EBBBBFCA8BFFA3C0F4EB02EBADA5AA263895A509B912DE50"	"EA028 preregistration evidence"
"EVIDENCE/008__KMPC120_RAW.json"	"scripts/results/k_mpc_005/RUN_KMPC_120_P5_3G7_C2_NIV_K0p005_SUPPORT_06_08_CHECKPOINT_RESUME.json"	"raw-result"	"D6350636F9BA27C541EF8CDC2585ED370E2F1E2EB35495E01198A8BAA47AB136"	"D6350636F9BA27C541EF8CDC2585ED370E2F1E2EB35495E01198A8BAA47AB136"	"EA028 raw-result evidence"
"EVIDENCE/009__KMPC118_120_INTERNAL_AUDIT.md"	"tracks/A1/A1K1/A2/A2K4/SUBTRACKS/P5/P5_3_SEEDS/190_KMPC_118_120_C2_NIV_K0p005_SUPPORT_CLOSURE_RESULT_AND_INTERNAL_AUDIT_SK.md"	"internal-audit"	"3B1B769ABB58FC7658613CEC246C61C8041F42EA8169007FB22732567DD5502C"	"3B1B769ABB58FC7658613CEC246C61C8041F42EA8169007FB22732567DD5502C"	"EA028 internal-audit evidence"
"EVIDENCE/010__KMPC121_PREREG.md"	"tracks/A1/A1K1/A2/A2K4/SUBTRACKS/P5/P5_3_SEEDS/191_KMPC_121_C2_NIV_K0p15_NOMINAL_PREREGISTRATION_SK.md"	"preregistration"	"3AD6007BF9536BF19A3C3AC67EF6943B1707859B753398EBE9A15821E57E6E4E"	"3AD6007BF9536BF19A3C3AC67EF6943B1707859B753398EBE9A15821E57E6E4E"	"EA028 preregistration evidence"
